id,type,title,question,category_path,source_url,decision_kind,decision_year,decision_no,content_hash
diyk_qa_0193c42d-4f2f-7905-8ed9-798911438ffe_155c8b9af2,qa,Farz namazlarda ilk oturuşu unutan kimse namazını nasıl tamamlar?,Farz namazlarda ilk oturuşu unutan kimse namazını nasıl tamamlar?,NAMAZ > Namazın Vacipleri > Farz namazlarda ilk oturuşu unutan kimse namazını nasıl tamamlar?,https://kurul.diyanet.gov.tr/soru/farz-namazlarda-ilk-oturusu-unutan-kimse-namazini-nasil-tamamlar/0193c42d-4f2f-7905-8ed9-798911438ffe,,,,sha256:41e3f96cdc4d83108e10ae89cc6581616dda47c664b7b23fd9192160a5b39d24
diyk_qa_0193c42d-4f49-7ffe-d2d0-49a36f918b7c_60414b4584,qa,"Namazda kavme ve celsenin hükmü nedir, ne kadar beklemek gerekir?","Namazda kavme ve celsenin hükmü nedir, ne kadar beklemek gerekir?","NAMAZ > Namazın Vacipleri > Namazda kavme ve celsenin hükmü nedir, ne kadar beklemek gerekir?",https://kurul.diyanet.gov.tr/soru/namazda-kavme-ve-celsenin-hukmu-nedir-ne-kadar-beklemek-gerekir/0193c42d-4f49-7ffe-d2d0-49a36f918b7c,,,,sha256:d1af5bbf4bd5c4b62e9db2d80c74478d633f2a64624124b32fe15e457c462504
diyk_qa_0193c42d-4f61-7bd1-ec52-00c1ee7d5703_d1c5b7eb5b,qa,Son oturuşu yaptıktan sonra selâm vermeden namazdan çıkan bir kimsenin namazı geçerli midir?,Son oturuşu yaptıktan sonra selâm vermeden namazdan çıkan bir kimsenin namazı geçerli midir?,NAMAZ > Namazın Vacipleri > Son oturuşu yaptıktan sonra selâm vermeden namazdan çıkan bir kimsenin namazı geçerli midir?,https://kurul.diyanet.gov.tr/soru/son-oturusu-yaptiktan-sonra-selam-vermeden-namazdan-cikan-bir-kimsenin-namazi-gecerli-midir/0193c42d-4f61-7bd1-ec52-00c1ee7d5703,,,,sha256:c49f07d33b6eba54dc9515f6cc0eb2197d2634fd7e12d4e5fc6208df2b97120a
diyk_qa_0193c42d-4f73-7e54-2687-55f6addfa71f_bbb8ab2f91,qa,Namazdan çıkarken verilen selamın hükmü nedir?,Namazdan çıkarken verilen selamın hükmü nedir?,NAMAZ > Namazın Vacipleri > Namazdan çıkarken verilen selamın hükmü nedir?,https://kurul.diyanet.gov.tr/soru/namazdan-cikarken-verilen-selamin-hukmu-nedir/0193c42d-4f73-7e54-2687-55f6addfa71f,,,,sha256:4c348b3fb517da22812e46ab172ecf1be06ca6ca705cf034c1d781d928629be1
diyk_qa_0193c42d-4f87-7acf-b145-2d2f975d7f1c_181e57ba51,qa,İftitah tekbirinde elleri kaldırmanın hükmü nedir?,İftitah tekbirinde elleri kaldırmanın hükmü nedir?,NAMAZ > Namazın Sünnetleri ve Adabı > İftitah tekbirinde elleri kaldırmanın hükmü nedir?,https://kurul.diyanet.gov.tr/soru/iftitah-tekbirinde-elleri-kaldirmanin-hukmu-nedir/0193c42d-4f87-7acf-b145-2d2f975d7f1c,,,,sha256:59e7e84d6af34858ab526999103cd846814b0d24d9bca5235477b4f4c5cd7980
diyk_qa_0193c42d-4f97-703e-66d0-5e20fe397f61_67bf136d16,qa,Namaz kılarken kıyamda ayaklar arası açıklık ne kadar olmalıdır?,Namaz kılarken kıyamda ayaklar arası açıklık ne kadar olmalıdır?,NAMAZ > Namazın Sünnetleri ve Adabı > Namaz kılarken kıyamda ayaklar arası açıklık ne kadar olmalıdır?,https://kurul.diyanet.gov.tr/soru/namaz-kilarken-kiyamda-ayaklar-arasi-aciklik-ne-kadar-olmalidir/0193c42d-4f97-703e-66d0-5e20fe397f61,,,,sha256:00a1b2d04e0023f189bfa0f82c5d1a04fd33e44a230b1699d7c64a6531a5c417
diyk_qa_0193c42d-4fad-78f8-6b66-b6ee0ffe1e2a_926f1baad9,qa,"Namazlarda Sübhâneke okurken ""ve celle senâüke"" kısmı niçin okunmaz?","Namazlarda Sübhâneke okurken ""ve celle senâüke"" kısmı niçin okunmaz?","NAMAZ > Namazın Sünnetleri ve Adabı > Namazlarda Sübhâneke okurken ""ve celle senâüke"" kısmı niçin okunmaz?",https://kurul.diyanet.gov.tr/soru/namazlarda-subhaneke-okurken-ve-celle-senauke-kismi-nicin-okunmaz/0193c42d-4fad-78f8-6b66-b6ee0ffe1e2a,,,,sha256:f44f5699352dc14234db4a93788df9b3af3ee1dbedf43a417024f9bf54616d22
diyk_qa_0193c42d-4fbb-71e9-b48d-89d93abccd83_17b02f2597,qa,"Namazda Fâtiha suresi okunduğunda ""âmîn"" demenin hükmü nedir?","Namazda Fâtiha suresi okunduğunda ""âmîn"" demenin hükmü nedir?","NAMAZ > Namazın Sünnetleri ve Adabı > Namazda Fâtiha suresi okunduğunda ""âmîn"" demenin hükmü nedir?",https://kurul.diyanet.gov.tr/soru/namazda-fatiha-suresi-okundugunda-amin-demenin-hukmu-nedir/0193c42d-4fbb-71e9-b48d-89d93abccd83,,,,sha256:f25d6840f138cc88b72767742cc30343914298e548af2bd31ccc97492170632d
diyk_qa_0193c42d-4fd1-7daa-1cd8-e3e31c2535c1_ee4fdf84f3,qa,Namazda Fâtiha'dan sonra okunacak âyet veya sûreler için besmele çekilir mi?,Namazda Fâtiha'dan sonra okunacak âyet veya sûreler için besmele çekilir mi?,NAMAZ > Namazın Sünnetleri ve Adabı > Namazda Fâtiha'dan sonra okunacak âyet veya sûreler için besmele çekilir mi?,https://kurul.diyanet.gov.tr/soru/namazda-fatihadan-sonra-okunacak-ayet-veya-sureler-icin-besmele-cekilir-mi/0193c42d-4fd1-7daa-1cd8-e3e31c2535c1,,,,sha256:732c187da71cd29204459572f3cf981ea4e62d3634bbc8ba6b1fca54375a5526
diyk_qa_0193c42d-4fe8-7e5c-1e85-a04827e76298_b2efa7999f,qa,Farz namazların üçüncü ve dördüncü rek'atında Fâtiha'dan sonra niçin başka âyet veya sûre okunmaz?,Farz namazların üçüncü ve dördüncü rek'atında Fâtiha'dan sonra niçin başka âyet veya sûre okunmaz?,NAMAZ > Namazın Sünnetleri ve Adabı > Farz namazların üçüncü ve dördüncü rek'atında Fâtiha'dan sonra niçin başka âyet veya sûre okunmaz?,https://kurul.diyanet.gov.tr/soru/farz-namazlarin-ucuncu-ve-dorduncu-rekatinda-fatihadan-sonra-nicin-baska-ayet-veya-sure-okunmaz/0193c42d-4fe8-7e5c-1e85-a04827e76298,,,,sha256:7c143b82bbb5ffd39a512c2978ba01709dd028ffb165fd67fc6c8efbbf56e29d
diyk_qa_0193c42d-4ffe-70df-7715-969a47dc2405_ef8b1fee27,qa,İlk iki rek'atta okunan âyetlerin veya sûrelerin sonraki rek'atlarda tekrarlanmasının hükmü nedir?,İlk iki rek'atta okunan âyetlerin veya sûrelerin sonraki rek'atlarda tekrarlanmasının hükmü nedir?,NAMAZ > Namazın Sünnetleri ve Adabı > İlk iki rek'atta okunan âyetlerin veya sûrelerin sonraki rek'atlarda tekrarlanmasının hükmü nedir?,https://kurul.diyanet.gov.tr/soru/ilk-iki-rekatta-okunan-ayetlerin-veya-surelerin-sonraki-rekatlarda-tekrarlanmasinin-hukmu-nedir/0193c42d-4ffe-70df-7715-969a47dc2405,,,,sha256:080353592ca6200422b796d8bb4b94b312c320465c2635d02d3a151a916872af
diyk_qa_0193c42d-5012-7e47-65d3-b4ee047e8b18_3ae1337cbf,qa,Erkeklerin namazda başlarını örtmeleri gerekir mi?,Erkeklerin namazda başlarını örtmeleri gerekir mi?,NAMAZ > Namazın Sünnetleri ve Adabı > Erkeklerin namazda başlarını örtmeleri gerekir mi?,https://kurul.diyanet.gov.tr/soru/erkeklerin-namazda-baslarini-ortmeleri-gerekir-mi/0193c42d-5012-7e47-65d3-b4ee047e8b18,,,,sha256:63d1460c0a91fe15df7853b92307c6770427fba299b74da1bd14cb8d96b1a33b
diyk_qa_0193c42d-5026-7a63-f0da-336cb148de7b_d38ba879ea,qa,Erkeklerin kolu kıvrık veya kısa kollu gömlek ile namaz kılmaları caiz midir?,Erkeklerin kolu kıvrık veya kısa kollu gömlek ile namaz kılmaları caiz midir?,NAMAZ > Namazın Sünnetleri ve Adabı > Erkeklerin kolu kıvrık veya kısa kollu gömlek ile namaz kılmaları caiz midir?,https://kurul.diyanet.gov.tr/soru/erkeklerin-kolu-kivrik-veya-kisa-kollu-gomlek-ile-namaz-kilmalari-caiz-midir/0193c42d-5026-7a63-f0da-336cb148de7b,,,,sha256:cb468073c1fc4a0d4ced86b13c09b84b74751a697d528ad8104675dd54f09c22
diyk_qa_0193c42d-505d-7c3a-b73d-aaedc1efb30a_a6535b3366,qa,Kadınlar namazda ellerini erkekler gibi bağlayabilirler mi?,Kadınlar namazda ellerini erkekler gibi bağlayabilirler mi?,NAMAZ > Namazın Sünnetleri ve Adabı > Kadınlar namazda ellerini erkekler gibi bağlayabilirler mi?,https://kurul.diyanet.gov.tr/soru/kadinlar-namazda-ellerini-erkekler-gibi-baglayabilirler-mi/0193c42d-505d-7c3a-b73d-aaedc1efb30a,,,,sha256:ac9415f30d9ac6ba2856f0125454b14663003828658795ad240876c95cd3b384
diyk_qa_0193c42d-5071-7162-58a5-6a45392d5e80_334a11b922,qa,Mescid-i Haram'da namaz kılarken kıyam hâlinde nereye bakılmalıdır?,Mescid-i Haram'da namaz kılarken kıyam hâlinde nereye bakılmalıdır?,NAMAZ > Namazın Sünnetleri ve Adabı > Mescid-i Haram'da namaz kılarken kıyam hâlinde nereye bakılmalıdır?,https://kurul.diyanet.gov.tr/soru/mescid-i-haramda-namaz-kilarken-kiyam-halinde-nereye-bakilmalidir/0193c42d-5071-7162-58a5-6a45392d5e80,,,,sha256:357ce64ed07c893485e2498670fc03446d14f72a75417e4aa2e5a65c279b2395
diyk_qa_0193c42d-5084-7f28-9e76-2b0b7cbd9207_b53ce05d7b,qa,Namazda huşû için nelere dikkat edilmelidir?,Namazda huşû için nelere dikkat edilmelidir?,NAMAZ > Namazın Sünnetleri ve Adabı > Namazda huşû için nelere dikkat edilmelidir?,https://kurul.diyanet.gov.tr/soru/namazda-husu-icin-nelere-dikkat-edilmelidir/0193c42d-5084-7f28-9e76-2b0b7cbd9207,,,,sha256:f67c47f6bf7440803151b0dd9663bf448960567329f40981df43bcfa0215abd7
diyk_qa_0193c42d-5097-7459-e3ea-ac14a25b4331_3725c520bf,qa,Kadınlar çıplak ayakla namaz kılabilirler mi?,Kadınlar çıplak ayakla namaz kılabilirler mi?,NAMAZ > Namazın Sünnetleri ve Adabı > Kadınlar çıplak ayakla namaz kılabilirler mi?,https://kurul.diyanet.gov.tr/soru/kadinlar-ciplak-ayakla-namaz-kilabilirler-mi/0193c42d-5097-7459-e3ea-ac14a25b4331,,,,sha256:517db3b428c6fa8946cb3ceb7ec344357e3f42a34aebc6756377ded03e38eab4
diyk_qa_0193c42d-50ae-7a4f-772a-871230a28d52_a077004d6b,qa,Erkeklerin çorapsız namaz kılmaları caiz midir?,Erkeklerin çorapsız namaz kılmaları caiz midir?,NAMAZ > Namazın Sünnetleri ve Adabı > Erkeklerin çorapsız namaz kılmaları caiz midir?,https://kurul.diyanet.gov.tr/soru/erkeklerin-corapsiz-namaz-kilmalari-caiz-midir/0193c42d-50ae-7a4f-772a-871230a28d52,,,,sha256:b42a2af754ee913c4acde8b0d4bf89e4ffffc9a704c2be4bf644da43fcea03ea
diyk_qa_0193c42d-50c6-7f2b-e800-08c65210701f_0a93312454,qa,İş elbisesi ile namaz kılınabilir mi?,İş elbisesi ile namaz kılınabilir mi?,NAMAZ > Namazın Sünnetleri ve Adabı > İş elbisesi ile namaz kılınabilir mi?,https://kurul.diyanet.gov.tr/soru/is-elbisesi-ile-namaz-kilinabilir-mi/0193c42d-50c6-7f2b-e800-08c65210701f,,,,sha256:3eacfb779a6a6f9217a78e14fc43ff026402e119bd9e19cb5cb3eb70891f4b6d
diyk_qa_0193c42d-50d9-7cec-74ed-018c7d1f6840_9f1e8574f3,qa,Gülmek namazı bozar mı?,Gülmek namazı bozar mı?,NAMAZ > Namazı Bozan Şeyler > Gülmek namazı bozar mı?,https://kurul.diyanet.gov.tr/soru/gulmek-namazi-bozar-mi/0193c42d-50d9-7cec-74ed-018c7d1f6840,,,,sha256:3285de0debda7a1d39345abc95d72a751564a72c1260cf68532b06b4edd09a7b
diyk_qa_0193c42d-50ed-794e-dd37-54ed8cdff9f2_a0599f8ced,qa,Kıraat hataları namazı bozar mı?,Kıraat hataları namazı bozar mı?,NAMAZ > Namazı Bozan Şeyler > Kıraat hataları namazı bozar mı?,https://kurul.diyanet.gov.tr/soru/kiraat-hatalari-namazi-bozar-mi/0193c42d-50ed-794e-dd37-54ed8cdff9f2,,,,sha256:567bb004e19513d9dd17513996861f317bffcc18e5a6cf16650e7d53553deba5
diyk_qa_0193c42d-5103-778c-04ee-2b0bd13261c6_bbe5c84689,qa,Namazda harfleri yerli yerince çıkarmamakla namaz bozulur mu?,Namazda harfleri yerli yerince çıkarmamakla namaz bozulur mu?,NAMAZ > Namazı Bozan Şeyler > Namazda harfleri yerli yerince çıkarmamakla namaz bozulur mu?,https://kurul.diyanet.gov.tr/soru/namazda-harfleri-yerli-yerince-cikarmamakla-namaz-bozulur-mu/0193c42d-5103-778c-04ee-2b0bd13261c6,,,,sha256:2cb629e6e1eb57663bb649d8c761acc1a27863a84bb469a7e38bffd619af553a
diyk_qa_0193c42d-511e-76d5-32d2-2b905265647c_84a481486c,qa,Namaz kılarken dünyevi düşüncelere dalmak namazı bozar mı?,Namaz kılarken dünyevi düşüncelere dalmak namazı bozar mı?,NAMAZ > Namazı Bozan Şeyler > Namaz kılarken dünyevi düşüncelere dalmak namazı bozar mı?,https://kurul.diyanet.gov.tr/soru/namaz-kilarken-dunyevi-dusuncelere-dalmak-namazi-bozar-mi/0193c42d-511e-76d5-32d2-2b905265647c,,,,sha256:c61f6c10e193ddc8b1103e9928e8f2a3df41f27c4ce5d3dafe3b97953c5128ab
diyk_qa_0193c42d-5139-7a70-3c6a-07c5556b130f_078f8fdd98,qa,Namazda örtülmesi gereken bir yeri açılan kişinin namazı bozulur mu?,Namazda örtülmesi gereken bir yeri açılan kişinin namazı bozulur mu?,NAMAZ > Namazı Bozan Şeyler > Namazda örtülmesi gereken bir yeri açılan kişinin namazı bozulur mu?,https://kurul.diyanet.gov.tr/soru/namazda-ortulmesi-gereken-bir-yeri-acilan-kisinin-namazi-bozulur-mu/0193c42d-5139-7a70-3c6a-07c5556b130f,,,,sha256:c48f30054263f179e8b64df26cdcc7ab77bccaa642f363e1792092afa5438547
diyk_qa_0193c42d-514f-7192-70e6-5a88e814cd7e_7939d5b69d,qa,Namaz kılanın önünden geçilmesi namazı bozar mı?,Namaz kılanın önünden geçilmesi namazı bozar mı?,NAMAZ > Namazı Bozan Şeyler > Namaz kılanın önünden geçilmesi namazı bozar mı?,https://kurul.diyanet.gov.tr/soru/namaz-kilanin-onunden-gecilmesi-namazi-bozar-mi/0193c42d-514f-7192-70e6-5a88e814cd7e,,,,sha256:446ab09db0ed3304dc5bf03a6d89d4a19280b407edd8ef3e8ea88f9a52e4e901
diyk_qa_0193c42d-5161-71ef-a72c-8646fba2dd94_eaf3378cf6,qa,Namaz kılarken zarar vermesi muhtemel haşerâta müdahale namazı bozar mı?,Namaz kılarken zarar vermesi muhtemel haşerâta müdahale namazı bozar mı?,NAMAZ > Namazın Sünnetleri ve Adabı > Namaz kılarken zarar vermesi muhtemel haşerâta müdahale namazı bozar mı?,https://kurul.diyanet.gov.tr/soru/namaz-kilarken-zarar-vermesi-muhtemel-haserata-mudahale-namazi-bozar-mi/0193c42d-5161-71ef-a72c-8646fba2dd94,,,,sha256:bcab6fc002d1513d2796070b5430bd09138efdddca73b09521dfbdbc15780bd5
diyk_qa_0193c42d-5178-7d4e-3af3-0c9a178e9f35_96bd063a47,qa,Rükûya veya secdeye giderken pantolonu çekmek/elbiseyi düzeltmek namazı bozar mı?,Rükûya veya secdeye giderken pantolonu çekmek/elbiseyi düzeltmek namazı bozar mı?,NAMAZ > Namazı Bozan Şeyler > Rükûya veya secdeye giderken pantolonu çekmek/elbiseyi düzeltmek namazı bozar mı?,https://kurul.diyanet.gov.tr/soru/rukuya-veya-secdeye-giderken-pantolonu-cekmekelbiseyi-duzeltmek-namazi-bozar-mi/0193c42d-5178-7d4e-3af3-0c9a178e9f35,,,,sha256:a3bc723837711dc76ece473f215edb0deec69722cd7245d44b8a069bece0e2d1
diyk_qa_0193c42d-5194-7b9e-1b66-039340c6ded9_afc675b616,qa,"Namaza ait olmayan bir hareketi, bir özre dayanmaksızın çokça yapmanın hükmü nedir?","Namaza ait olmayan bir hareketi, bir özre dayanmaksızın çokça yapmanın hükmü nedir?","NAMAZ > Namazı Bozan Şeyler > Namaza ait olmayan bir hareketi, bir özre dayanmaksızın çokça yapmanın hükmü nedir?",https://kurul.diyanet.gov.tr/soru/namaza-ait-olmayan-bir-hareketi-bir-ozre-dayanmaksizin-cokca-yapmanin-hukmu-nedir/0193c42d-5194-7b9e-1b66-039340c6ded9,,,,sha256:dbe7a6f7fcd8d18d16d0ccf628e384b36d87ad7bfa31bc3434e54bf8d111a53b
diyk_qa_0193c42d-51aa-79ac-d0d8-7fa8be829785_9471290559,qa,Son rek'atı kıldığını zannederek teşehhütte bulunup selâm veren kimse namazını nasıl tamamlar?,Son rek'atı kıldığını zannederek teşehhütte bulunup selâm veren kimse namazını nasıl tamamlar?,NAMAZ > Namazı Bozan Şeyler > Son rek'atı kıldığını zannederek teşehhütte bulunup selâm veren kimse namazını nasıl tamamlar?,https://kurul.diyanet.gov.tr/soru/son-rekati-kildigini-zannederek-tesehhutte-bulunup-selam-veren-kimse-namazini-nasil-tamamlar/0193c42d-51aa-79ac-d0d8-7fa8be829785,,,,sha256:6c48708a9cfb06304628c513e1bbcc0ccbd12af651aa8f0512350997a10634c1
diyk_qa_0193c42d-51be-74ce-9443-a08fe922ed67_7859852b5e,qa,Namaz hangi hâllerde bozulabilir?,Namaz hangi hâllerde bozulabilir?,NAMAZ > Namazı Bozan Şeyler > Namaz hangi hâllerde bozulabilir?,https://kurul.diyanet.gov.tr/soru/namaz-hangi-hallerde-bozulabilir/0193c42d-51be-74ce-9443-a08fe922ed67,,,,sha256:c3f755109c36dc6d2ac2573ad49f669c708c3a88deb5d5fe860e2de52ebd54a7
diyk_qa_0193c42d-51d2-718d-5da3-5d7129b4366b_61753859b5,qa,Namaz kılarken anne-babanın seslenmesi durumunda namaz bozulmalı mıdır?,Namaz kılarken anne-babanın seslenmesi durumunda namaz bozulmalı mıdır?,NAMAZ > Namazı Bozan Şeyler > Namaz kılarken anne-babanın seslenmesi durumunda namaz bozulmalı mıdır?,https://kurul.diyanet.gov.tr/soru/namaz-kilarken-anne-babanin-seslenmesi-durumunda-namaz-bozulmali-midir/0193c42d-51d2-718d-5da3-5d7129b4366b,,,,sha256:9d99049ebd2fb6e14bdf788e030276b9952c54a9f1b95c937b7d453501d347bb
diyk_qa_0193c42d-51e7-7fde-22b3-f0a815f5d538_f834ed85c1,qa,"Cemaatle namaz kılınırken bayılan, hastalanıp düşen, kalp krizi geçiren birine müdahale etmek için namazı bozmak caiz midir?","Cemaatle namaz kılınırken bayılan, hastalanıp düşen, kalp krizi geçiren birine müdahale etmek için namazı bozmak caiz midir?","NAMAZ > Namazı Bozan Şeyler > Cemaatle namaz kılınırken bayılan, hastalanıp düşen, kalp krizi geçiren birine müdahale etmek için namazı bozmak caiz midir?",https://kurul.diyanet.gov.tr/soru/cemaatle-namaz-kilinirken-bayilan-hastalanip-dusen-kalp-krizi-geciren-birine-mudahale-etmek-icin-namazi-bozmak-caiz-midir/0193c42d-51e7-7fde-22b3-f0a815f5d538,,,,sha256:1e5ab88d63c38a67a728160f3a703a15bf6105ee82f8d9d9d30efb73f8c87db0
diyk_qa_0193c42d-51fb-711a-8b0a-b02b1b2d431a_c75a4e7fbb,qa,Namaz kıldıktan sonra iç çamaşırda ıslaklık görülmesi durumunda ne yapılmalıdır?,Namaz kıldıktan sonra iç çamaşırda ıslaklık görülmesi durumunda ne yapılmalıdır?,NAMAZ > Namazı Bozan Şeyler > Namaz kıldıktan sonra iç çamaşırda ıslaklık görülmesi durumunda ne yapılmalıdır?,https://kurul.diyanet.gov.tr/soru/namaz-kildiktan-sonra-ic-camasirda-islaklik-gorulmesi-durumunda-ne-yapilmalidir/0193c42d-51fb-711a-8b0a-b02b1b2d431a,,,,sha256:61440178e8f4110c4f576f05b438079ce42bee3c3237bc9bf381e7ae01755619
diyk_qa_0193c42d-5209-7516-e5ad-cf68985bdb4a_d747c8df54,qa,Secdede ayakların yerden kesilmesi namaza zarar verir mi?,Secdede ayakların yerden kesilmesi namaza zarar verir mi?,NAMAZ > Namazı Bozan Şeyler > Secdede ayakların yerden kesilmesi namaza zarar verir mi?,https://kurul.diyanet.gov.tr/soru/secdede-ayaklarin-yerden-kesilmesi-namaza-zarar-verir-mi/0193c42d-5209-7516-e5ad-cf68985bdb4a,,,,sha256:fdedc4ca43f6605ef8cadb19a5ff8d5f0fe21d822a7630842106c53527f716ee
diyk_qa_0193c42d-5219-75d5-7539-f02ad0eeabd8_2c00332dd0,qa,Sarhoşken namaz kılınabilir mi?,Sarhoşken namaz kılınabilir mi?,NAMAZ > Namazı Bozan Şeyler > Sarhoşken namaz kılınabilir mi?,https://kurul.diyanet.gov.tr/soru/sarhosken-namaz-kilinabilir-mi/0193c42d-5219-75d5-7539-f02ad0eeabd8,,,,sha256:650f9ee9acbad84cdfc119853b5af002d420e34b757993be49e0245306b89f06
diyk_qa_0193c42d-522c-749a-4e50-d6eefc13fdca_39b368862a,qa,Ön safta boşluk varken arkada saf tutulabilir mi?,Ön safta boşluk varken arkada saf tutulabilir mi?,NAMAZ > Namazın Mekruhları > Ön safta boşluk varken arkada saf tutulabilir mi?,https://kurul.diyanet.gov.tr/soru/on-safta-bosluk-varken-arkada-saf-tutulabilir-mi/0193c42d-522c-749a-4e50-d6eefc13fdca,,,,sha256:3c2afe78f5456c14a60b243bde43345b1c84999111331fbdc02312598ba23ca7
diyk_qa_0193c42d-524c-7006-9a96-f1f883c3a2aa_71db55a0b0,qa,"Cemaatle namaz kılarken müezzinlik yapanların, müezzin mahfilinde tek başına namaz kılmaları uygun mudur?","Cemaatle namaz kılarken müezzinlik yapanların, müezzin mahfilinde tek başına namaz kılmaları uygun mudur?","NAMAZ > Namazın Mekruhları > Cemaatle namaz kılarken müezzinlik yapanların, müezzin mahfilinde tek başına namaz kılmaları uygun mudur?",https://kurul.diyanet.gov.tr/soru/cemaatle-namaz-kilarken-muezzinlik-yapanlarin-muezzin-mahfilinde-tek-basina-namaz-kilmalari-uygun-mudur/0193c42d-524c-7006-9a96-f1f883c3a2aa,,,,sha256:bd616fb096e742968b4a2e7a6589e9b50e497fab887f2fe6c2a212b32ad017f8
diyk_qa_0193c42d-525f-7220-d24c-2890fdae313f_1e370414c8,qa,Tuvalet ihtiyacı varken namaz kılmak caiz midir?,Tuvalet ihtiyacı varken namaz kılmak caiz midir?,NAMAZ > Namazın Mekruhları > Tuvalet ihtiyacı varken namaz kılmak caiz midir?,https://kurul.diyanet.gov.tr/soru/tuvalet-ihtiyaci-varken-namaz-kilmak-caiz-midir/0193c42d-525f-7220-d24c-2890fdae313f,,,,sha256:e1f575b488019b61d454f68a445e2877d8a0794453bafbcbc85e8ff86a44f35d
diyk_qa_0193c42d-5271-7f19-f6d3-c4346570472f_dccf3f93f1,qa,Namazda sûreleri Mushaf'taki sıraya göre okumanın hükmü nedir?,Namazda sûreleri Mushaf'taki sıraya göre okumanın hükmü nedir?,NAMAZ > Namazın Mekruhları > Namazda sûreleri Mushaf'taki sıraya göre okumanın hükmü nedir?,https://kurul.diyanet.gov.tr/soru/namazda-sureleri-mushaftaki-siraya-gore-okumanin-hukmu-nedir/0193c42d-5271-7f19-f6d3-c4346570472f,,,,sha256:07b8e26e6d719073e946f6f6e8bae5f6603bf22d32e961260ae8b43f306bcc34
diyk_qa_0193c42d-5286-75ea-f9fa-32281be28830_77c7a153d0,qa,Üzerinde resim olan elbiseyle namaz kılınabilir mi?,Üzerinde resim olan elbiseyle namaz kılınabilir mi?,NAMAZ > Namazın Mekruhları > Üzerinde resim olan elbiseyle namaz kılınabilir mi?,https://kurul.diyanet.gov.tr/soru/uzerinde-resim-olan-elbiseyle-namaz-kilinabilir-mi/0193c42d-5286-75ea-f9fa-32281be28830,,,,sha256:042914ecb8d2b88bdec7a520282ef31da5915c4eb27ebc447e7af981ff4d1f79
diyk_qa_0193c42d-52a0-7585-1c39-e6137aac81ec_8b8745937f,qa,Kaza namazının delili nedir?,Kaza namazının delili nedir?,NAMAZ > Namazların Kazası > Kaza namazının delili nedir?,https://kurul.diyanet.gov.tr/soru/kaza-namazinin-delili-nedir/0193c42d-52a0-7585-1c39-e6137aac81ec,,,,sha256:0914c0c48a71a8dd382affb52992af2d74cbbb7ab961655a0e71fad1938021db
diyk_qa_0193c42d-52b7-7186-d5b4-f1d3c950ad73_eaa5f060fa,qa,Mekruh vakitler hangileridir? Hangi vakitlerde kaza ve hangi vakitlerde nâfile namaz kılınmaz?,Mekruh vakitler hangileridir? Hangi vakitlerde kaza ve hangi vakitlerde nâfile namaz kılınmaz?,NAMAZ > Namazların Kazası > Mekruh vakitler hangileridir? Hangi vakitlerde kaza ve hangi vakitlerde nâfile namaz kılınmaz?,https://kurul.diyanet.gov.tr/soru/mekruh-vakitler-hangileridir-hangi-vakitlerde-kaza-ve-hangi-vakitlerde-nafile-namaz-kilinmaz/0193c42d-52b7-7186-d5b4-f1d3c950ad73,,,,sha256:e0174fa6433f4f9f9631c81cebc6fad6981cff05233ed1b58f8dba5deebc6b7b
diyk_qa_0193c42d-52ce-7e39-fa37-db2f64ee15bf_ec3fc28876,qa,İmsak vakti ile güneşin doğuşu arasında sabah namazının sünneti dışında kaza veya nafile namaz kılmak caiz midir?,İmsak vakti ile güneşin doğuşu arasında sabah namazının sünneti dışında kaza veya nafile namaz kılmak caiz midir?,NAMAZ > Namazların Kazası > İmsak vakti ile güneşin doğuşu arasında sabah namazının sünneti dışında kaza veya nafile namaz kılmak caiz midir?,https://kurul.diyanet.gov.tr/soru/imsak-vakti-ile-gunesin-dogusu-arasinda-sabah-namazinin-sunneti-disinda-kaza-veya-nafile-namaz-kilmak-caiz-midir/0193c42d-52ce-7e39-fa37-db2f64ee15bf,,,,sha256:7937926d8391c744a02da28263101ca4caf77bb9177626718de5772e6e31bada
